# ------------------------------------------------------------------------------
#     name   network            latitude           longitude  useless      depth
# ------------------------------------------------------------------------------
      G04A        TA           45.205898         -122.478401        0.        0.
      G05A        TA           45.242199         -121.316704        0.        0.
      G06A        TA           45.235699         -120.635101        0.        0.
      G07A        TA           45.266399         -119.669197        0.        0.
      G08A        TA           45.290401         -118.959503        0.        0.
      G09A        TA           45.278099         -117.780197        0.        0.
      G10A        TA           45.292500         -117.120399        0.        0.
      G11A        TA           45.399700         -116.267998        0.        0.
      G12A        TA           45.128502         -115.325699        0.        0.
      G13A        TA           45.093102         -114.232903        0.        0.
      G14A        TA           45.243198         -113.460403        0.        0.
      G15A        TA           45.166000         -112.488701        0.        0.
      G16A        TA           45.228500         -111.804604        0.        0.
      G17A        TA           45.321201         -110.739799        0.        0.
      G18A        TA           45.317101         -109.563103        0.        0.
      G20A        TA           45.220200         -108.214104        0.        0.
      G21A        TA           45.224998         -107.207001        0.        0.
      G22A        TA           45.218899         -106.292397        0.        0.
      G23A        TA           45.201199         -105.390701        0.        0.
      G24A        TA           45.327999         -104.416298        0.        0.
      G25A        TA           45.193501         -103.417297        0.        0.
      G26A        TA           45.293701         -102.598999        0.        0.
      G27A        TA           45.379101         -101.931000        0.        0.
      G28A        TA           45.074902         -100.916100        0.        0.
      G29A        TA           45.192600          -99.923401        0.        0.
      G30A        TA           45.129299          -99.144600        0.        0.
      G31A        TA           45.225399          -98.208298        0.        0.
      G32A        TA           45.255501          -97.499397        0.        0.
      G33A        TA           45.194599          -96.438301        0.        0.
      G34A        TA           45.241901          -95.638000        0.        0.
      G35A        TA           45.219898          -94.485497        0.        0.
      G36A        TA           45.234402          -93.750900        0.        0.
      G38A        TA           45.169300          -91.854897        0.        0.
      G39A        TA           45.286701          -91.169800        0.        0.
      G40A        TA           45.268398          -90.200600        0.        0.
      G41A        TA           45.211800          -89.181602        0.        0.
      G42A        TA           45.241798          -88.427696        0.        0.
      G43A        TA           45.257198          -87.686096        0.        0.
      G45A        TA           45.040401          -85.657097        0.        0.
      G46A        TA           45.317600          -84.862099        0.        0.
      G47A        TA           45.173000          -83.855103        0.        0.
      G53A        TA           45.122200          -78.623703        0.        0.
      G54A        TA           45.397900          -78.089798        0.        0.
      G55A        TA           45.253201          -76.718697        0.        0.
      G57A        TA           45.103600          -74.985497        0.        0.
      G58A        TA           45.149200          -74.054001        0.        0.
      G59A        TA           45.080700          -73.180901        0.        0.
      G60A        TA           45.097698          -72.333702        0.        0.
      G61A        TA           45.282700          -71.527298        0.        0.
      G62A        TA           45.218601          -70.531898        0.        0.
      G63A        TA           45.114700          -69.618599        0.        0.
      G64A        TA           45.252701          -68.755798        0.        0.
      G65A        TA           45.200199          -67.563202        0.        0.
      H02A        TA           44.676399         -123.999702        0.        0.
      H03A        TA           44.676498         -123.292297        0.        0.
      H04A        TA           44.683701         -122.186203        0.        0.
      H05A        TA           44.647301         -121.227097        0.        0.
      H06A        TA           44.734402         -120.334602        0.        0.
      H07A        TA           44.591301         -119.564598        0.        0.
      H08A        TA           44.519100         -118.670403        0.        0.
      H09A        TA           44.665298         -117.664299        0.        0.
      H10A        TA           44.589001         -116.747398        0.        0.
      H11A        TA           44.703499         -116.012703        0.        0.
      H12A        TA           44.549400         -114.855400        0.        0.
      H13A        TA           44.564201         -114.254501        0.        0.
      H14A        TA           44.616501         -113.367401        0.        0.
      H15A        TA           44.617298         -112.643898        0.        0.
      H16A        TA           44.703800         -111.247803        0.        0.
      H17A        TA           44.395100         -110.576202        0.        0.
      H18A        TA           44.676899         -109.664101        0.        0.
      H19A        TA           44.670399         -108.985703        0.        0.
      H20A        TA           44.486801         -107.999001        0.        0.
      H21A        TA           44.627701         -107.042297        0.        0.
      H22A        TA           44.594299         -106.352097        0.        0.
      H23A        TA           44.562000         -105.400703        0.        0.
      H24A        TA           44.747299         -104.552399        0.        0.
      H25A        TA           44.621498         -103.598099        0.        0.
      H26A        TA           44.616798         -102.773903        0.        0.
      H27A        TA           44.632900         -102.077499        0.        0.
      H28A        TA           44.675098         -101.020599        0.        0.
      H29A        TA           44.626099         -100.212502        0.        0.
      H31A        TA           44.479500          -98.477203        0.        0.
      H32A        TA           44.504101          -97.436302        0.        0.
      H33A        TA           44.681198          -96.743401        0.        0.
      H34A        TA           44.667301          -95.777000        0.        0.
      H35A        TA           44.698502          -94.831100        0.        0.
      H36A        TA           44.577499          -93.928101        0.        0.
      H37A        TA           44.581200          -92.918098        0.        0.
      H38A        TA           44.675301          -92.281998        0.        0.
      H39A        TA           44.679699          -91.283302        0.        0.
      H40A        TA           44.622002          -90.390503        0.        0.
      H41A        TA           44.616402          -89.653397        0.        0.
      H42A        TA           44.509102          -88.531097        0.        0.
      H43A        TA           44.469700          -87.770401        0.        0.
      H45A        TA           44.623199          -86.043999        0.        0.
      H46A        TA           44.539700          -85.203400        0.        0.
      H47A        TA           44.599400          -84.206200        0.        0.
      H48A        TA           44.700600          -83.324898        0.        0.
      H52A        TA           44.642200          -79.888802        0.        0.
      H53A        TA           44.573601          -78.583199        0.        0.
      H55A        TA           44.550499          -77.182999        0.        0.
      H56A        TA           44.592999          -76.259399        0.        0.
      H57A        TA           44.462399          -75.390503        0.        0.
      H58A        TA           44.417599          -74.179802        0.        0.
      H59A        TA           44.645500          -73.690498        0.        0.
      H60A        TA           44.560600          -72.698601        0.        0.
      H61A        TA           44.523899          -71.927101        0.        0.
      H62A        TA           44.574299          -71.155899        0.        0.
      H63A        TA           44.661598          -70.035301        0.        0.
      H64A        TA           44.641201          -69.220299        0.        0.
      H65A        TA           44.696098          -68.246902        0.        0.
      H66A        TA           44.785900          -67.311501        0.        0.
      HAST        TA           36.388699         -121.551399        0.        0.
      HATC        TA           40.816101         -121.461197        0.        0.
      HELL        TA           36.680099         -119.022797        0.        0.
      I02A        TA           44.003502         -123.829903        0.        0.
      I03A        TA           43.972599         -123.277702        0.        0.
      I04A        TA           43.794102         -122.411301        0.        0.
      I05A        TA           44.162601         -121.267502        0.        0.
      I06A        TA           43.943699         -120.210701        0.        0.
      I07A        TA           44.082001         -119.504204        0.        0.
      I08A        TA           43.910400         -118.569199        0.        0.
      I09A        TA           43.973301         -117.740700        0.        0.
      I10A        TA           44.085999         -116.802902        0.        0.
      I11A        TA           43.912102         -115.957802        0.        0.
      I12A        TA           43.794498         -115.132797        0.        0.
      I13A        TA           43.914600         -114.116898        0.        0.
      I14A        TA           43.928600         -113.451797        0.        0.
      I15A        TA           43.999699         -112.485001        0.        0.
      I16A        TA           43.875599         -111.486801        0.        0.
      I17A        TA           43.919998         -110.575897        0.        0.
      I18A        TA           43.701302         -109.817101        0.        0.
      I19A        TA           44.036301         -108.994301        0.        0.
      I20A        TA           43.949600         -108.128304        0.        0.
      I21A        TA           43.812199         -107.292000        0.        0.
      I22A        TA           43.892399         -106.484001        0.        0.
      I23A        TA           43.960499         -105.462898        0.        0.
      I24A        TA           43.859402         -104.626297        0.        0.
      I25A        TA           44.019600         -103.732399        0.        0.
      I26A        TA           44.030899         -102.859596        0.        0.
      I27A        TA           44.069000         -102.052498        0.        0.
      I28A        TA           43.999599         -101.169197        0.        0.
      I29A        TA           44.021500         -100.303398        0.        0.
      I30A        TA           43.914299          -99.426201        0.        0.
      I31A        TA           44.029701          -98.535202        0.        0.
      I32A        TA           44.027100          -97.464302        0.        0.
      I33A        TA           44.047501          -96.798897        0.        0.
      I34A        TA           44.039200          -95.860001        0.        0.
      I35A        TA           43.856499          -94.982903        0.        0.
      I36A        TA           44.019100          -94.014297        0.        0.
      I37A        TA           44.014801          -93.400299        0.        0.
      I38A        TA           44.040501          -92.330597        0.        0.
      I39A        TA           43.854301          -91.523102        0.        0.
      I40A        TA           43.891602          -90.617699        0.        0.
      I41A        TA           44.059200          -89.869698        0.        0.
      I42A        TA           43.890800          -88.913399        0.        0.
      I43A        TA           43.884399          -88.146004        0.        0.
      I45A        TA           44.036098          -86.234802        0.        0.
      I46A        TA           43.941101          -85.447197        0.        0.
      I47A        TA           44.019299          -84.509598        0.        0.
      I48A        TA           44.187302          -83.702202        0.        0.
      I49A        TA           43.939999          -82.824600        0.        0.
      I51A        TA           43.803600          -81.023102        0.        0.
      I52A        TA           44.068001          -80.177002        0.        0.
      I53A        TA           43.823799          -79.591202        0.        0.
      I55A        TA           44.216099          -77.681702        0.        0.
      I57A        TA           43.937698          -75.659897        0.        0.
      I58A        TA           43.690102          -74.973297        0.        0.
      I59A        TA           43.795700          -73.874397        0.        0.
      I60A        TA           43.844002          -73.291603        0.        0.
      I61A        TA           43.932301          -72.208298        0.        0.
      I62A        TA           43.874298          -71.335899        0.        0.
      I63A        TA           44.050499          -70.580902        0.        0.
      I64A        TA           43.919701          -69.634697        0.        0.
      J02A        TA           43.365398         -123.574699        0.        0.
      J03A        TA           43.371700         -122.964600        0.        0.
      J04A        TA           43.240601         -122.109299        0.        0.
      J05A        TA           43.284302         -121.235703        0.        0.
      J06A        TA           43.251499         -120.152802        0.        0.
      J07A        TA           43.373600         -119.310501        0.        0.
      J08A        TA           43.358002         -118.474297        0.        0.
      J09A        TA           43.347099         -117.754204        0.        0.
      J10A        TA           43.427502         -116.766998        0.        0.
      J11A        TA           43.415100         -115.827797        0.        0.
      J12A        TA           43.250000         -115.098000        0.        0.
      J13A        TA           43.397900         -114.174202        0.        0.
      J14A        TA           43.323399         -113.517799        0.        0.
      J15A        TA           43.399799         -112.433403        0.        0.
      J16A        TA           43.274101         -111.611900        0.        0.
      J17A        TA           43.362900         -110.711800        0.        0.
      J18A        TA           43.211201         -110.019997        0.        0.
      J19A        TA           43.264900         -109.053101        0.        0.
      J20A        TA           43.353100         -108.084198        0.        0.
      J21A        TA           43.345901         -107.445900        0.        0.
      J22A        TA           43.412601         -106.478500        0.        0.
      J23A        TA           43.403599         -105.552399        0.        0.
      J24A        TA           43.330502         -104.661301        0.        0.
      J25A        TA           43.390099         -103.802597        0.        0.
      J26A        TA           43.312599         -103.075203        0.        0.
      J27A        TA           43.252602         -102.006897        0.        0.
      J28A        TA           43.423901         -101.235901        0.        0.
      J29A        TA           43.406101         -100.325302        0.        0.
      J30A        TA           43.324799          -99.492203        0.        0.
      J31A        TA           43.291500          -98.739601        0.        0.
      J32A        TA           43.371899          -97.847603        0.        0.
      J33A        TA           43.318501          -96.966698        0.        0.
      J34A        TA           43.284401          -95.957901        0.        0.
      J35A        TA           43.365501          -95.207802        0.        0.
      J36A        TA           43.329201          -94.339500        0.        0.
      J37A        TA           43.310299          -93.552696        0.        0.
      J38A        TA           43.319000          -92.475502        0.        0.
      J39A        TA           43.335400          -91.706200        0.        0.
      J40A        TA           43.396500          -90.740601        0.        0.
      J41A        TA           43.365501          -90.013702        0.        0.
      J42A        TA           43.317902          -89.123398        0.        0.
      J43A        TA           43.380798          -88.418503        0.        0.
      J45A        TA           43.435398          -86.388901        0.        0.
      J46A        TA           43.347801          -85.646599        0.        0.
      J47A        TA           43.238201          -84.821404        0.        0.
      J48A        TA           43.298599          -83.784897        0.        0.
      J49A        TA           43.360001          -83.138901        0.        0.
      J52A        TA           43.240700          -80.476402        0.        0.
      J54A        TA           43.272800          -78.639198        0.        0.
      J55A        TA           43.265701          -77.816704        0.        0.
      J56A        TA           43.276001          -76.857903        0.        0.
      J57A        TA           43.409901          -75.996803        0.        0.
      J58A        TA           43.360298          -75.285202        0.        0.
      J59A        TA           43.464699          -74.504097        0.        0.
      J60A        TA           43.243801          -73.421204        0.        0.
      J61A        TA           43.346199          -72.553497        0.        0.
      J62A        TA           43.226200          -71.812698        0.        0.
      J63A        TA           43.279202          -71.078102        0.        0.
      K01A        TA           42.808800         -124.469200        0.        0.
      K02A        TA           42.766701         -123.489799        0.        0.
      K04A        TA           42.613300         -121.730698        0.        0.
      K05A        TA           42.725800         -120.893402        0.        0.
      K06A        TA           42.799099         -120.250999        0.        0.
      K07A        TA           42.691200         -119.246902        0.        0.
      K08A        TA           42.730801         -118.486397        0.        0.
      K09A        TA           42.699600         -117.725098        0.        0.
      K10A        TA           42.777901         -116.870499        0.        0.
      K11A        TA           42.771301         -116.032303        0.        0.
      K12A        TA           42.636002         -114.902901        0.        0.
      K13A        TA           42.649300         -114.084000        0.        0.
      K14A        TA           42.545200         -113.176003        0.        0.
      K15A        TA           42.685200         -112.530502        0.        0.
      K16A        TA           42.832100         -111.588402        0.        0.
      K17A        TA           42.750702         -110.920097        0.        0.
      K18A        TA           42.637199         -110.041702        0.        0.
      K19A        TA           42.824699         -108.846603        0.        0.
      K20A        TA           42.657902         -108.341797        0.        0.
      K21A        TA           42.633202         -107.250999        0.        0.
      K22A        TA           42.650700         -106.524002        0.        0.
      K23A        TA           42.754601         -105.625099        0.        0.
      K24A        TA           42.722500         -104.815201        0.        0.
      K25A        TA           42.612000         -103.870499        0.        0.
      K26A        TA           42.701599         -103.178299        0.        0.
      K27A        TA           42.703602         -102.236397        0.        0.
      K28A        TA           42.713600         -101.366501        0.        0.
      K29A        TA           42.761200         -100.318199        0.        0.
      K30A        TA           42.674198          -99.613098        0.        0.
      K31A        TA           42.622898          -98.754601        0.        0.
      K32A        TA           42.659698          -97.972298        0.        0.
      K33A        TA           42.605202          -97.001198        0.        0.
      K34A        TA           42.686501          -96.095703        0.        0.
      K35A        TA           42.721802          -95.232803        0.        0.
      K36A        TA           42.638100          -94.450699        0.        0.
      K37A        TA           42.766899          -93.638802        0.        0.
      K38A        TA           42.647202          -92.770897        0.        0.
      K39A        TA           42.705002          -91.887802        0.        0.
      K40A        TA           42.699902          -91.138298        0.        0.
      K41A        TA           42.607101          -90.304604        0.        0.
      K42A        TA           42.779202          -89.345703        0.        0.
      K43A        TA           42.704399          -88.332001        0.        0.
      K46A        TA           42.686401          -85.783401        0.        0.
      K47A        TA           42.670399          -84.999298        0.        0.
      K48A        TA           42.803200          -84.119698        0.        0.
      K49A        TA           42.783501          -83.455597        0.        0.
      K50A        TA           42.774899          -82.623100        0.        0.
      K51A        TA           42.722301          -81.508202        0.        0.
      K52A        TA           42.780499          -80.713898        0.        0.
      K54A        TA           42.609699          -78.690804        0.        0.
      K55A        TA           42.727798          -78.069603        0.        0.
      K56A        TA           42.698101          -77.324402        0.        0.
      K57A        TA           42.731300          -76.516296        0.        0.
      K58A        TA           42.763302          -75.647301        0.        0.
      K59A        TA           42.775002          -74.852501        0.        0.
      K60A        TA           42.616798          -73.888603        0.        0.
      K61A        TA           42.669498          -73.267601        0.        0.
      K62A        TA           42.665100          -72.234497        0.        0.
      K63A        TA           42.688801          -71.528297        0.        0.
      KMSC        TA           35.141998          -81.333298        0.        0.
      KSCO        TA           39.011200         -102.627296        0.        0.
      L02A        TA           42.155998         -123.601799        0.        0.
      L02F        TA           42.120899         -123.570702        0.        0.
      L04A        TA           42.174999         -121.890999        0.        0.
      L05A        TA           42.047199         -120.833603        0.        0.
      L07A        TA           42.018700         -119.339798        0.        0.
      L08A        TA           42.190102         -118.344498        0.        0.
      L09A        TA           42.019199         -117.666702        0.        0.
      L10A        TA           42.077301         -116.471100        0.        0.
      L11A        TA           42.166901         -115.754097        0.        0.
      L12A        TA           42.146000         -115.016197        0.        0.
      L13A        TA           42.088600         -113.944397        0.        0.
      L14A        TA           42.034302         -113.239799        0.        0.
      L15A        TA           42.004101         -112.386002        0.        0.
      L16A        TA           42.014900         -111.431900        0.        0.
      L17A        TA           42.099499         -110.872704        0.        0.
      L18A        TA           41.924301         -110.036400        0.        0.
      L19A        TA           42.101200         -109.357498        0.        0.
      L20A        TA           42.007301         -108.339798        0.        0.
      L21A        TA           41.964100         -107.369499        0.        0.
      L22A        TA           42.030998         -106.433800        0.        0.
      L23A        TA           42.114300         -105.701202        0.        0.
      L24A        TA           42.043201         -104.932602        0.        0.
      L25A        TA           42.154800         -103.965698        0.        0.
      L26A        TA           42.036701         -103.079498        0.        0.
      L27A        TA           42.083698         -102.315399        0.        0.
      L28A        TA           42.007301         -101.519600        0.        0.
      L29A        TA           42.064098         -100.477898        0.        0.
      L30A        TA           41.949200          -99.719597        0.        0.
      L31A        TA           42.175999          -98.838699        0.        0.
      L32A        TA           42.004501          -98.008003        0.        0.
      L33A        TA           42.165901          -97.272400        0.        0.
      L34A        TA           41.966599          -96.376198        0.        0.
      L35A        TA           42.112301          -95.544800        0.        0.
      L36A        TA           42.100899          -94.667603        0.        0.
      L37A        TA           42.124599          -93.754601        0.        0.
      L38A        TA           42.140999          -92.959702        0.        0.
      L39A        TA           42.123402          -92.000702        0.        0.
      L40A        TA           42.062801          -91.221802        0.        0.
      L41A        TA           42.075100          -90.497704        0.        0.
      L42A        TA           42.004002          -89.667000        0.        0.
      L43A        TA           42.183300          -88.742302        0.        0.
      L44A        TA           42.178200          -87.911903        0.        0.
      L46A        TA           42.012699          -86.295502        0.        0.
      L47A        TA           41.975601          -85.202103        0.        0.
      L48A        TA           41.943802          -84.432899        0.        0.
      L49A        TA           42.108799          -83.767197        0.        0.
      L50A        TA           42.042999          -82.809502        0.        0.
      L53A        TA           41.953899          -80.259804        0.        0.
      L54A        TA           42.234501          -79.316200        0.        0.
      L55A        TA           42.183102          -78.436798        0.        0.
      L56A        TA           42.136501          -77.559097        0.        0.
      L57A        TA           42.000500          -76.849197        0.        0.
      L58A        TA           42.044701          -75.850197        0.        0.
      L59A        TA           42.190201          -75.042603        0.        0.
      L60A        TA           41.988998          -74.222603        0.        0.
      L61A        TA           42.193401          -73.554298        0.        0.
      L61B        TA           42.449799          -72.680199        0.        0.
      L62A        TA           42.032799          -72.661697        0.        0.
      L63A        TA           41.863098          -71.609497        0.        0.
      L64A        TA           41.935902          -70.839104        0.        0.
      L65A        TA           42.029499          -70.052803        0.        0.
      LAVA        TA           38.755199         -120.739502        0.        0.
      M01C        TA           41.847301         -124.122101        0.        0.
      M02C        TA           41.391998         -122.853798        0.        0.
      M03C        TA           41.274200         -122.122002        0.        0.
      M04C        TA           41.782600         -121.839302        0.        0.
      M05C        TA           41.359299         -121.145699        0.        0.
      M06C        TA           41.204700         -120.477203        0.        0.
      M07A        TA           41.388401         -119.171097        0.        0.
      M08A        TA           41.448299         -118.379204        0.        0.
      M09A        TA           41.423000         -117.449699        0.        0.
      M10A        TA           41.521999         -116.539597        0.        0.
      M11A        TA           41.431099         -115.791199        0.        0.
      M12A        TA           41.415699         -114.915100        0.        0.
      M13A        TA           41.360199         -114.165497        0.        0.
      M14A        TA           41.502998         -113.347099        0.        0.
      M15A        TA           41.463200         -112.447701        0.        0.
      M16A        TA           41.314602         -111.629799        0.        0.
      M17A        TA           41.472900         -110.666397        0.        0.
      M18A        TA           41.427200         -110.067398        0.        0.
      M19A        TA           41.504700         -109.156898        0.        0.
      M20A        TA           41.490601         -108.186501        0.        0.
      M21A        TA           41.606701         -107.363503        0.        0.
      M22A        TA           41.403301         -106.595802        0.        0.
      M23A        TA           41.467999         -105.722099        0.        0.
      M24A        TA           41.467602         -104.824799        0.        0.
      M25A        TA           41.434700         -104.055099        0.        0.
      M26A        TA           41.466099         -103.142700        0.        0.
      M27A        TA           41.528099         -102.387199        0.        0.
      M28A        TA           41.395599         -101.371498        0.        0.
      M29A        TA           41.444099         -100.689201        0.        0.
      M30A        TA           41.537102          -99.872299        0.        0.
      M31A        TA           41.344002          -98.976601        0.        0.
      M33A        TA           41.572601          -97.195000        0.        0.
      M34A        TA           41.502499          -96.583000        0.        0.
      M35A        TA           41.466499          -95.694504        0.        0.
      M36A        TA           41.453701          -94.802101        0.        0.
      M37A        TA           41.402802          -94.057503        0.        0.
      M38A        TA           41.417500          -93.196503        0.        0.
      M39A        TA           41.478600          -92.172501        0.        0.
      M40A        TA           41.405998          -91.512100        0.        0.
      M41A        TA           41.375000          -90.542198        0.        0.
      M42A        TA           41.454601          -89.758102        0.        0.
      M43A        TA           41.436501          -88.958099        0.        0.
      M44A        TA           41.388199          -88.043198        0.        0.
      M45A        TA           41.388100          -87.250397        0.        0.
      M46A        TA           41.407902          -86.352402        0.        0.
      M47A        TA           41.359402          -85.621399        0.        0.
      M48A        TA           41.484600          -84.717102        0.        0.
      M49A        TA           41.474499          -83.975197        0.        0.
      M50A        TA           41.403500          -83.042801        0.        0.
      M51A        TA           41.332100          -82.183098        0.        0.
      M52A        TA           41.540501          -81.357002        0.        0.
      M53A        TA           41.439301          -80.675003        0.        0.
      M54A        TA           41.507900          -79.664703        0.        0.
      M55A        TA           41.468601          -78.764900        0.        0.
      M56A        TA           41.483700          -78.182602        0.        0.
      M57A        TA           41.337200          -77.127998        0.        0.
      M58A        TA           41.372101          -76.460297        0.        0.
      M59A        TA           41.541302          -75.432098        0.        0.
      M60A        TA           41.326500          -74.625000        0.        0.
      M61A        TA           41.310398          -73.767303        0.        0.
      M62A        TA           41.442299          -72.893898        0.        0.
      M63A        TA           41.403801          -72.046402        0.        0.
      M64A        TA           41.550900          -71.210197        0.        0.
      M65A        TA           41.562000          -70.646599        0.        0.
      M66A        TA           41.258999          -70.135300        0.        0.
      MDND        TA           47.848099          -99.602898        0.        0.
      MSTX        TA           33.969601         -102.772400        0.        0.
      N02C        TA           40.821999         -123.305702        0.        0.
      N06A        TA           40.748402         -119.834602        0.        0.
      N07A        TA           40.772099         -118.971603        0.        0.
      N07B        TA           40.779701         -118.971100        0.        0.
      N08A        TA           40.781101         -118.133698        0.        0.
      N09A        TA           40.852001         -117.524399        0.        0.
      N10A        TA           40.718601         -116.508003        0.        0.
      N11A        TA           40.816700         -115.736000        0.        0.
      N12A        TA           40.852200         -115.038696        0.        0.
      N13A        TA           40.855598         -114.204498        0.        0.
      N14A        TA           40.851299         -113.186699        0.        0.
      N15A        TA           40.890301         -112.520103        0.        0.
      N16A        TA           40.886902         -111.436996        0.        0.
      N17A        TA           40.942501         -110.833504        0.        0.
      N18A        TA           40.976299         -109.673103        0.        0.
      N19A        TA           40.893600         -109.177200        0.        0.
      N20A        TA           40.833801         -108.262604        0.        0.
      N21A        TA           40.759998         -107.519600        0.        0.
      N22A        TA           40.802299         -106.454399        0.        0.
      N23A        TA           40.894699         -105.944000        0.        0.
      N24A        TA           40.827099         -104.882401        0.        0.
      N25A        TA           40.813202         -104.087303        0.        0.
      N26A        TA           40.828899         -103.222099        0.        0.
      N27A        TA           40.806301         -102.536697        0.        0.
      N28A        TA           40.687302         -101.540604        0.        0.
      N29A        TA           40.818901         -100.626404        0.        0.
      N30A        TA           40.795700         -100.100098        0.        0.
      N31A        TA           40.823502          -98.954399        0.        0.
      N32A        TA           40.763901          -98.295502        0.        0.
      N33A        TA           40.738400          -97.450600        0.        0.
      N34A        TA           40.837799          -96.500504        0.        0.
      N35A        TA           40.861198          -95.642502        0.        0.
      N36A        TA           40.815601          -94.960403        0.        0.
      N37A        TA           40.758202          -94.209503        0.        0.
      N38A        TA           40.793098          -93.235001        0.        0.
      N39A        TA           40.877602          -92.502296        0.        0.
      N40A        TA           40.884102          -91.583702        0.        0.
      N41A        TA           40.707699          -90.855202        0.        0.
      N42A        TA           40.828999          -90.034500        0.        0.
      N43A        TA           40.939400          -89.173500        0.        0.
      N44A        TA           40.795300          -88.133301        0.        0.
      N45A        TA           40.847900          -87.511803        0.        0.
      N46A        TA           40.894901          -86.735199        0.        0.
      N47A        TA           40.880100          -85.694199        0.        0.
      N48A        TA           40.859100          -85.027100        0.        0.
      N49A        TA           40.922001          -84.182503        0.        0.
      N50A        TA           40.771099          -83.148598        0.        0.
      N51A        TA           40.918301          -82.374802        0.        0.
      N52A        TA           40.812500          -81.687599        0.        0.
      N53A        TA           40.806499          -80.837700        0.        0.
      N54A        TA           40.961700          -79.989197        0.        0.
      N55A        TA           40.780800          -78.986198        0.        0.
      N56A        TA           40.917099          -78.295303        0.        0.
      N57A        TA           40.755600          -77.550903        0.        0.
      N58A        TA           40.839600          -76.715797        0.        0.
      N59A        TA           40.916801          -75.770302        0.        0.
      N60A        TA           40.870399          -75.099998        0.        0.
      N61A        TA           40.751900          -74.296898        0.        0.
      N62A        TA           40.931301          -73.467697        0.        0.
      N63A        TA           40.987801          -72.520599        0.        0.
      O01C        TA           40.139801         -123.819504        0.        0.
      O02C        TA           40.176701         -122.788300        0.        0.
      O03C        TA           39.997101         -122.031898        0.        0.
      O04C        TA           40.320000         -121.085999        0.        0.
      O05C        TA           39.962002         -120.917603        0.        0.
      O06A        TA           40.165001         -119.827499        0.        0.
      O07A        TA           40.161400         -118.877197        0.        0.
      O08A        TA           40.290298         -118.154999        0.        0.
      O09A        TA           40.169701         -117.189903        0.        0.
      O10A        TA           40.291698         -116.499901        0.        0.
      O11A        TA           40.131302         -115.656998        0.        0.
      O12A        TA           40.267899         -114.745399        0.        0.
      O13A        TA           40.131401         -113.981400        0.        0.
      O15A        TA           40.280701         -112.469398        0.        0.
      O16A        TA           40.206699         -111.502403        0.        0.
      O17A        TA           40.194801         -110.737801        0.        0.
      O18A        TA           40.265499         -110.008202        0.        0.
      O19A        TA           40.298199         -109.123596        0.        0.
      O20A        TA           40.134800         -108.241600        0.        0.
      O21A        TA           40.214901         -107.470497        0.        0.
      O22A        TA           40.161800         -106.546997        0.        0.
      O23A        TA           40.210899         -105.917801        0.        0.
      O24A        TA           40.122700         -105.072899        0.        0.
      O25A        TA           40.112900         -104.120102        0.        0.
      O26A        TA           40.242199         -103.312798        0.        0.
      O27A        TA           40.189999         -102.479401        0.        0.
      O28A        TA           40.126202         -101.773499        0.        0.
      O29A        TA           40.125301         -100.797699        0.        0.
      O30A        TA           40.179100         -100.057098        0.        0.
      O31A        TA           40.152100          -99.326103        0.        0.
      O32A        TA           40.261002          -98.276398        0.        0.
      O33A        TA           40.075500          -97.584503        0.        0.
      O34A        TA           40.183102          -96.693604        0.        0.
      O35A        TA           40.266499          -95.909698        0.        0.
      O36A        TA           40.131500          -94.964500        0.        0.
      O37A        TA           40.166401          -94.146103        0.        0.
      O38A        TA           40.121498          -93.473099        0.        0.
      O39A        TA           40.254398          -92.543800        0.        0.
      O40A        TA           40.121201          -91.874001        0.        0.
      O41A        TA           40.115601          -90.882004        0.        0.
      O42A        TA           40.195599          -90.081200        0.        0.
      O43A        TA           40.285599          -89.313004        0.        0.
      O44A        TA           40.152599          -88.467102        0.        0.
      O45A        TA           40.248901          -87.724403        0.        0.
      O47A        TA           40.236099          -86.174202        0.        0.
      O48A        TA           40.257099          -85.155296        0.        0.
      O48B        TA           40.257099          -85.155296        0.        0.
      O49A        TA           40.188000          -84.335297        0.        0.
      O50A        TA           40.146801          -83.619904        0.        0.
      O51A        TA           40.146999          -82.605598        0.        0.
      O52A        TA           40.115799          -81.836098        0.        0.
      O53A        TA           40.249298          -81.212898        0.        0.
      O54A        TA           40.182098          -80.377800        0.        0.
      O55A        TA           40.207600          -79.304100        0.        0.
      O56A        TA           40.268299          -78.566299        0.        0.
      O57A        TA           40.210400          -77.635399        0.        0.
      O58A        TA           40.123100          -76.922798        0.        0.
      O59A        TA           40.311401          -76.185898        0.        0.
      O60A        TA           40.317699          -75.404999        0.        0.
      O61A        TA           40.093399          -74.553001        0.        0.
      P01C        TA           39.469002         -123.337502        0.        0.
      P05C        TA           39.302799         -120.607697        0.        0.
      P06A        TA           39.678501         -119.898300        0.        0.
      P07A        TA           39.539902         -118.889297        0.        0.
      P08A        TA           39.694599         -118.080002        0.        0.
      P09A        TA           39.551601         -117.139503        0.        0.
      P10A        TA           39.620201         -116.463898        0.        0.
      P11A        TA           39.553001         -115.753601        0.        0.
      P12A        TA           39.473099         -114.907501        0.        0.
      P13A        TA           39.455002         -114.015602        0.        0.
      P14A        TA           39.590599         -113.068703        0.        0.
      P15A        TA           39.570801         -112.278603        0.        0.
      P16A        TA           39.609200         -111.659500        0.        0.
      P17A        TA           39.473000         -110.739998        0.        0.
      P18A        TA           39.627899         -110.245697        0.        0.
